This is a list of integers in consecutive order. For every `n`:
- `oc` is the 2-adic "odd core" of the number, after removing all factors of 2. For odd numbers, oc is the number itself. The rest of the columns are properties of oc.
- `k` is the 2-adic exponent, the number of halvings (n = oc * 2^k). For odd numbers, k is always 0.
- `dist` is the odd-to-odd Collatz stopping distance of the odd core.
- 'base3' and 'base2' representations of the odd core are given.
- residues of the odd core modulo a set of small primes follows (`m3`, `m5`, etc)

n,oc,k,dist,base3,base2,m3,m5,m7,m11,m13,m17,m19,m23,m29,m31,m37,m41,m43,m47,m53,m59,m61,m67,m71,m73
6091,6091,0,9,22100121,1011111001011,1,1,1,8,7,5,11,19,1,15,23,23,28,28,49,14,52,61,56,32
6092,1523,2,9,2002102,10111110011,2,3,4,5,2,10,3,5,15,4,6,6,18,19,39,48,59,49,32,63
6093,6093,0,9,22100200,1011111001101,0,3,3,10,9,7,13,21,3,17,25,25,30,30,51,16,54,63,58,34
6094,3047,1,19,11011212,101111100111,2,2,2,0,5,4,7,11,2,9,13,13,37,39,26,38,58,32,65,54
6095,6095,0,19,22100202,1011111001111,2,0,5,1,11,9,15,0,5,19,27,27,32,32,0,18,56,65,60,36
6096,381,4,38,112010,101111101,0,1,3,7,4,7,1,13,4,9,11,12,37,5,10,27,15,46,26,16
6097,6097,0,9,22100211,1011111010001,1,2,0,3,0,11,17,2,7,21,29,29,34,34,2,20,58,0,62,38
6098,3049,1,43,11011221,101111101001,1,4,4,2,7,6,9,13,4,11,15,15,39,41,28,40,60,34,67,56
6099,6099,0,43,22100220,1011111010011,0,4,2,5,2,13,0,4,9,23,31,31,36,36,4,22,60,2,64,40
6100,1525,2,38,2002111,10111110101,1,0,6,7,4,12,5,7,17,6,8,8,20,21,41,50,0,51,34,65
6101,6101,0,38,22100222,1011111010101,2,1,4,7,4,15,2,6,11,25,33,33,38,38,6,24,1,4,66,42
6102,3051,1,55,11012000,101111101011,0,1,6,4,9,8,11,15,6,13,17,17,41,43,30,42,1,36,69,58
6103,6103,0,55,22101001,1011111010111,1,3,6,9,6,0,4,8,13,27,35,35,40,40,8,26,3,6,68,44
6104,763,3,55,1001021,1011111011,1,3,0,4,9,15,3,4,9,19,23,25,32,11,21,55,31,26,53,33
6105,6105,0,38,22101010,1011111011001,0,0,1,0,8,2,6,10,15,29,0,37,42,42,10,28,5,8,70,46
6106,3053,1,55,11012002,101111101101,2,3,1,6,11,10,13,17,8,15,19,19,0,45,32,44,3,38,0,60
6107,6107,0,55,22101012,1011111011011,2,2,3,2,10,4,8,12,17,0,2,39,1,44,12,30,7,10,1,48
6108,1527,2,55,2002120,10111110111,0,2,1,9,6,14,7,9,19,8,10,10,22,23,43,52,2,53,36,67
6109,6109,0,55,22101021,1011111011101,1,4,5,4,12,6,10,14,19,2,4,0,3,46,14,32,9,12,3,50
6110,3055,1,31,11012011,101111101111,1,0,3,8,0,12,15,19,10,17,21,21,2,0,34,46,5,40,2,62
6111,6111,0,31,22101100,1011111011111,0,1,0,6,1,8,12,16,21,4,6,2,5,1,16,34,11,14,5,52
6112,191,5,14,21002,10111111,2,1,2,4,9,4,1,7,17,5,6,27,19,3,32,14,8,57,49,45
6113,6113,0,55,22101102,1011111100001,2,3,2,8,3,10,14,18,23,6,8,4,7,3,18,36,13,16,7,54
6114,3057,1,38,11012020,101111110001,0,2,5,10,2,14,17,21,12,19,23,23,4,2,36,48,7,42,4,64
6115,6115,0,38,22101111,1011111100011,1,0,4,10,5,12,16,20,25,8,10,6,9,5,20,38,15,18,9,56
6116,1529,2,19,2002122,10111111001,2,4,3,0,8,16,9,11,21,10,12,12,24,25,45,54,4,55,38,69
6117,6117,0,19,22101120,1011111100101,0,2,6,1,7,14,18,22,27,10,12,8,11,7,22,40,17,20,11,58
6118,3059,1,19,11012022,101111110011,2,4,0,1,4,16,0,0,14,21,25,25,6,4,38,50,9,44,6,66
6119,6119,0,19,22101122,1011111100111,2,4,1,3,9,16,1,1,0,12,14,10,13,9,24,42,19,22,13,60
6120,765,3,14,1001100,1011111101,0,0,2,6,11,0,5,6,11,21,25,27,34,13,23,57,33,28,55,35
6121,6121,0,62,22101201,1011111101001,1,1,3,5,11,1,3,3,2,14,16,12,15,11,26,44,21,24,15,62
6122,3061,1,14,11012101,101111110101,1,1,2,3,6,1,2,2,16,23,27,27,8,6,40,52,11,46,8,68
6123,6123,0,67,22101210,1011111101011,0,3,5,7,0,3,5,5,4,16,18,14,17,13,28,46,23,26,17,64
6124,1531,2,19,2002201,10111111011,1,1,5,2,10,1,11,13,23,12,14,14,26,27,47,56,6,57,40,71
6125,6125,0,19,22101212,1011111101101,2,0,0,9,2,5,7,7,6,18,20,16,19,15,30,48,25,28,19,66
6126,3063,1,19,11012110,101111110111,0,3,4,5,8,3,4,4,18,25,29,29,10,8,42,54,13,48,10,70
6127,6127,0,19,22101221,1011111101111,1,2,2,0,4,7,9,9,8,20,22,18,21,17,32,50,27,30,21,68
6128,383,4,14,112012,101111111,2,3,5,9,6,9,3,15,6,11,13,14,39,7,12,29,17,48,28,18
6129,6129,0,14,22102000,1011111110001,0,4,4,2,6,9,11,11,10,22,24,20,23,19,34,52,29,32,23,70
6130,3065,1,55,11012112,101111111001,2,0,6,7,10,5,6,6,20,27,31,31,12,10,44,56,15,50,12,72
6131,6131,0,55,22102002,1011111110011,2,1,6,4,8,11,13,13,12,24,26,22,25,21,36,54,31,34,25,72
6132,1533,2,14,2002210,10111111101,0,3,0,4,12,3,13,15,25,14,16,16,28,29,49,58,8,59,42,0
6133,6133,0,14,22102011,1011111110101,1,3,1,6,10,13,15,15,14,26,28,24,27,23,38,56,33,36,27,1
6134,3067,1,19,11012121,101111111011,1,2,1,9,12,7,8,8,22,29,33,33,14,12,46,58,17,52,14,1
6135,6135,0,19,22102020,1011111110111,0,0,3,8,12,15,17,17,16,28,30,26,29,25,40,58,35,38,29,3
6136,767,3,19,1001102,1011111111,2,2,4,8,0,2,7,8,13,23,27,29,36,15,25,0,35,30,57,37
6137,6137,0,43,22102022,1011111111001,2,2,5,10,1,0,0,19,18,30,32,28,31,27,42,1,37,40,31,5
6138,3069,1,19,11012200,101111111101,0,4,3,0,1,9,10,10,24,0,35,35,16,14,48,1,19,54,16,3
6139,6139,0,43,22102101,1011111111011,1,4,0,1,3,2,2,21,20,1,34,30,33,29,44,3,39,42,33,7
6140,1535,2,19,2002212,10111111111,2,0,2,6,1,5,15,17,27,16,18,18,30,31,51,1,10,61,44,2
6141,6141,0,19,22102110,1011111111101,0,1,2,3,5,4,4,0,22,3,36,32,35,31,46,5,41,44,35,9
6142,3071,1,55,11012202,101111111111,2,1,5,2,3,11,12,12,26,2,0,37,18,16,50,3,21,56,18,5
6143,6143,0,55,22102112,1011111111111,2,3,4,5,7,6,6,2,24,5,1,34,37,33,48,7,43,46,37,11
6144,3,11,2,10,11,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6145,6145,0,14,22102121,1100000000001,1,0,6,7,9,8,8,4,26,7,3,36,39,35,50,9,45,48,39,13
6146,3073,1,38,11012211,110000000001,1,3,0,4,5,13,14,14,28,4,2,39,20,18,52,5,23,58,20,7
6147,6147,0,38,22102200,1100000000011,0,2,1,9,11,10,10,6,28,9,5,38,41,37,52,11,47,50,41,15
6148,1537,2,55,2002221,11000000001,1,2,4,8,3,7,17,19,0,18,20,20,32,33,0,3,12,63,46,4
6149,6149,0,55,22102202,1100000000101,2,4,3,0,0,12,12,8,1,11,7,40,0,39,1,13,49,52,43,17
6150,3075,1,55,11012220,110000000011,0,0,2,6,7,15,16,16,1,6,4,0,22,20,1,7,25,60,22,9
6151,6151,0,38,22102211,1100000000111,1,1,5,2,2,14,14,10,3,13,9,1,2,41,3,15,51,54,45,19
6152,769,3,9,1001111,1100000001,1,4,6,10,2,4,9,10,15,25,29,31,38,17,27,2,37,32,59,39
6153,6153,0,31,22102220,1100000001001,0,3,0,4,4,16,16,12,5,15,11,3,4,43,5,17,53,56,47,21
6154,3077,1,9,11012222,110000000101,2,2,4,8,9,0,18,18,3,8,6,2,24,22,3,9,27,62,24,11
6155,6155,0,55,22102222,1100000001011,2,0,2,6,6,1,18,14,7,17,13,5,6,45,7,19,55,58,49,23
6156,1539,2,9,2010000,11000000011,0,4,6,10,5,9,0,21,2,20,22,22,34,35,2,5,14,65,48,6
6157,6157,0,9,22110001,1100000001101,1,2,4,8,8,3,1,16,9,19,15,7,8,0,9,21,57,60,51,25
6158,3079,1,55,11020001,110000000111,1,4,6,10,11,2,1,20,5,10,8,4,26,24,5,11,29,64,26,13
6159,6159,0,55,22110010,1100000001111,0,4,6,10,10,5,3,18,11,21,17,9,10,2,11,23,59,62,53,27
6160,385,4,9,112021,110000001,1,0,0,0,8,11,5,17,8,13,15,16,41,9,14,31,19,50,30,20
6161,6161,0,9,22110012,1100000010001,2,1,1,1,12,7,5,20,13,23,19,11,12,4,13,25,0,64,55,29
6162,3081,1,55,11020010,110000001001,0,1,1,1,0,4,3,22,7,12,10,6,28,26,7,13,31,66,28,15
6163,6163,0,55,22110021,1100000010011,1,3,3,3,1,9,7,22,15,25,21,13,14,6,15,27,2,66,57,31
6164,1541,2,9,2010002,11000000101,2,1,1,1,7,11,2,0,4,22,24,24,36,37,4,7,16,0,50,8
6165,6165,0,9,22110100,1100000010101,0,0,5,5,3,11,9,1,17,27,23,15,16,8,17,29,4,1,59,33
6166,3083,1,9,11020012,110000001011,2,3,3,3,2,6,5,1,9,14,12,8,30,28,9,15,33,1,30,17
6167,6167,0,9,22110102,1100000010111,2,2,0,7,5,13,11,3,19,29,25,17,18,10,19,31,6,3,61,35
6168,771,3,9,1001120,1100000011,0,1,1,1,4,6,11,12,17,27,31,33,40,19,29,4,39,34,61,41
6169,6169,0,38,22110111,1100000011001,1,4,2,9,7,15,13,5,21,0,27,19,20,12,21,33,8,5,63,37
6170,3085,1,9,11020021,110000001101,1,0,5,5,4,8,7,3,11,16,14,10,32,30,11,17,35,3,32,19
6171,6171,0,96,22110120,1100000011011,0,1,4,0,9,0,15,7,23,2,29,21,22,14,23,35,10,7,65,39
6172,1543,2,38,2010011,11000000111,1,3,3,3,9,13,4,2,6,24,26,26,38,39,6,9,18,2,52,10
6173,6173,0,38,22110122,1100000011101,2,3,6,2,11,2,17,9,25,4,31,23,24,16,25,37,12,9,67,41
6174,3087,1,38,11020100,110000001111,0,2,0,7,6,10,9,5,13,18,16,12,34,32,13,19,37,5,34,21
6175,6175,0,50,22110201,1100000011111,1,0,1,4,0,4,0,11,27,6,33,25,26,18,27,39,14,11,69,43
6176,193,5,43,21011,11000001,1,3,4,6,11,6,3,9,19,7,8,29,21,5,34,16,10,59,51,47
6177,6177,0,38,22110210,1100000100001,0,2,3,6,2,6,2,13,0,8,35,27,28,20,29,41,16,13,0,45
6178,3089,1,9,11020102,110000010001,2,4,2,9,8,12,11,7,15,20,18,14,36,34,15,21,39,7,36,23
6179,6179,0,9,22110212,1100000100011,2,4,5,8,4,8,4,15,2,10,0,29,30,22,31,43,18,15,2,47
6180,1545,2,19,2010020,11000001001,0,0,5,5,11,15,6,4,8,26,28,28,40,41,8,11,20,4,54,12
6181,6181,0,19,22110221,1100000100101,1,1,0,10,6,10,6,17,4,12,2,31,32,24,33,45,20,17,4,49
6182,3091,1,19,11020111,110000010011,1,1,4,0,10,14,13,9,17,22,20,16,38,36,17,23,41,9,38,25
6183,6183,0,55,22111000,1100000100111,0,3,2,1,8,12,8,19,6,14,4,33,34,26,35,47,22,19,6,51
6184,773,3,43,1001122,1100000101,2,3,3,3,6,8,13,14,19,29,33,35,42,21,31,6,41,36,63,43
6185,6185,0,31,22111002,1100000101001,2,0,4,3,10,14,10,21,8,16,6,35,36,28,37,49,24,21,8,53
6186,3093,1,43,11020120,110000010101,0,3,6,2,12,16,15,11,19,24,22,18,40,38,19,25,43,11,40,27
6187,6187,0,19,22111011,1100000101011,1,2,6,5,12,16,12,0,10,18,8,37,38,30,39,51,26,23,10,55
6188,1547,2,9,2010022,11000001011,2,2,0,7,0,0,8,6,10,28,30,30,42,43,10,13,22,6,56,14
6189,6189,0,9,22111020,1100000101101,0,4,1,7,1,1,14,2,12,20,10,39,40,32,41,53,28,25,12,57
6190,3095,1,9,11020122,110000010111,2,0,1,4,1,1,17,13,21,26,24,20,42,40,21,27,45,13,42,29
6191,6191,0,60,22111022,1100000101111,2,1,3,9,3,3,16,4,14,22,12,0,42,34,43,55,30,27,14,59
6192,387,4,43,112100,110000011,0,2,2,2,10,13,7,19,10,15,17,18,0,11,16,33,21,52,32,22
6193,6193,0,67,22111101,1100000110001,1,3,5,0,5,5,18,6,16,24,14,2,1,36,45,57,32,29,16,61
6194,3097,1,67,11020201,110000011001,1,2,3,6,3,3,0,15,23,28,26,22,1,42,23,29,47,15,44,31
6195,6195,0,67,22111110,1100000110011,0,0,0,2,7,7,1,8,18,26,16,4,3,38,47,0,34,31,18,63
6196,1549,2,43,2010101,11000001101,1,4,2,9,2,2,10,8,12,30,32,32,1,45,12,15,24,8,58,16
6197,6197,0,43,22111112,1100000110101,2,2,2,4,9,9,3,10,20,28,18,6,5,40,49,2,36,33,20,65
6198,3099,1,48,11020210,110000011011,0,4,5,8,5,5,2,17,25,30,28,24,3,44,25,31,49,17,46,33
6199,6199,0,48,22111121,1100000110111,1,4,4,6,11,11,5,12,22,30,20,8,7,42,51,4,38,35,22,67
6200,775,3,55,1001201,1100000111,1,0,5,5,8,10,15,16,21,0,35,37,1,23,33,8,43,38,65,45
6201,6201,0,9,22111200,1100000111001,0,1,6,8,0,13,7,14,24,1,22,10,9,44,0,6,40,37,24,69
6202,3101,1,55,11020212,110000011101,2,1,0,10,7,7,4,19,27,1,30,26,5,46,27,33,51,19,48,35
6203,6203,0,31,22111202,1100000111011,2,3,1,10,2,15,9,16,26,3,24,12,11,46,2,8,42,39,26,71
6204,1551,2,55,2010110,11000001111,0,1,4,0,4,4,12,10,14,1,34,34,3,0,14,17,26,10,60,18
6205,6205,0,55,22111211,1100000111101,1,0,3,1,4,0,11,18,28,5,26,14,13,1,4,10,44,41,28,0
6206,3103,1,31,11020221,110000011111,1,3,2,1,9,9,6,21,0,3,32,28,7,1,29,35,53,21,50,37
6207,6207,0,31,22111220,1100000111111,0,2,5,3,6,2,13,20,1,7,28,16,15,3,6,12,46,43,30,2
6208,97,6,43,10121,1100001,1,2,6,9,6,12,2,5,10,4,23,15,11,3,44,38,36,30,26,24
6209,6209,0,55,22111222,1100001000001,2,4,0,5,8,4,15,22,3,9,30,18,17,5,8,14,48,45,32,4
6210,3105,1,55,11021000,110000100001,0,0,4,3,11,11,8,0,2,5,34,30,9,3,31,37,55,23,52,39
6211,6211,0,55,22112001,1100001000011,1,1,2,7,10,6,17,1,5,11,32,20,19,7,10,16,50,47,34,6
6212,1553,2,43,2010112,11000010001,2,3,6,2,6,6,14,12,16,3,36,36,5,2,16,19,28,12,62,20
6213,6213,0,43,22112010,1100001000101,0,3,4,9,12,8,0,3,7,13,34,22,21,9,12,18,52,49,36,8
6214,3107,1,43,11021002,110000100011,2,2,6,5,0,13,10,2,4,7,36,32,11,5,33,39,57,25,54,41
6215,6215,0,19,22112012,1100001000111,2,0,6,0,1,10,2,5,9,15,36,24,23,11,14,20,54,51,38,10
6216,777,3,9,1001210,1100001001,0,2,0,7,10,12,17,18,23,2,0,39,3,25,35,10,45,40,67,47
6217,6217,0,38,22112021,1100001001001,1,2,1,2,3,12,4,7,11,17,1,26,25,13,16,22,56,53,40,12
6218,3109,1,9,11021011,110000100101,1,4,1,7,2,15,12,4,6,9,1,34,13,7,35,41,59,27,56,43
6219,6219,0,43,22112100,1100001001011,0,4,3,4,5,14,6,9,13,19,3,28,27,15,18,24,58,55,42,14
6220,1555,2,9,2010121,11000010011,1,0,1,4,8,8,16,14,18,5,1,38,7,4,18,21,30,14,64,22
6221,6221,0,9,22112102,1100001001101,2,1,5,6,7,16,8,11,15,21,5,30,29,17,20,26,60,57,44,16
6222,3111,1,9,11021020,110000100111,0,1,3,9,4,0,14,6,8,11,3,36,15,9,37,43,0,29,58,45
6223,6223,0,9,22112111,1100001001111,1,3,0,8,9,1,10,13,17,23,7,32,31,19,22,28,1,59,46,18
6224,389,4,43,112102,110000101,2,4,4,4,12,15,9,21,12,17,19,20,2,13,18,35,23,54,34,24
6225,6225,0,9,22112120,1100001010001,0,0,2,10,11,3,12,15,19,25,9,34,33,21,24,30,3,61,48,20
6226,3113,1,31,11021022,110000101001,2,3,5,0,6,2,16,8,10,13,5,38,17,11,39,45,2,31,60,47
6227,6227,0,31,22112122,1100001010011,2,2,4,1,0,5,14,17,21,27,11,36,35,23,26,32,5,63,50,22
6228,1557,2,43,2010200,11000010101,0,2,3,6,10,10,18,16,20,7,3,40,9,6,20,23,32,16,66,24
6229,6229,0,43,22112201,1100001010101,1,4,6,3,2,7,16,19,23,29,13,38,37,25,28,34,7,65,52,24
6230,3115,1,19,11021101,110000101011,1,0,0,2,8,4,18,10,12,15,7,40,19,13,41,47,4,33,62,49
6231,6231,0,19,22112210,1100001010111,0,1,1,5,4,9,18,21,25,0,15,40,39,27,30,36,9,0,54,26
6232,779,3,19,1001212,1100001011,2,4,2,9,12,14,0,20,25,4,2,0,5,27,37,12,47,42,69,49
6233,6233,0,19,22112212,1100001011001,2,3,3,7,6,11,1,0,27,2,17,1,41,29,32,38,11,2,56,28
6234,3117,1,19,11021110,110000101101,0,2,2,4,10,6,1,12,14,17,9,1,21,15,43,49,6,35,64,51
6235,6235,0,67,22112221,1100001011011,1,0,5,9,8,13,3,2,0,4,19,3,0,31,34,40,13,4,58,30
6236,1559,2,19,2010202,11000010111,2,4,5,8,12,12,1,18,22,9,5,1,11,8,22,25,34,18,68,26
6237,6237,0,19,22120000,1100001011101,0,2,0,0,10,15,5,4,2,6,21,5,2,33,36,42,15,6,60,32
6238,3119,1,14,11021112,110000101111,2,4,4,6,12,8,3,14,16,19,11,3,23,17,45,51,8,37,66,53
6239,6239,0,14,22120002,1100001011111,2,4,2,2,12,0,7,6,4,8,23,7,4,35,38,44,17,8,62,34
6240,195,5,43,21020,11000011,0,0,6,8,0,8,5,11,21,9,10,31,23,7,36,18,12,61,53,49
6241,6241,0,14,22120011,1100001100001,1,1,4,4,1,2,9,8,6,10,25,9,6,37,40,46,19,10,64,36
6242,3121,1,19,11021121,110000110001,1,1,6,8,1,10,5,16,18,21,13,5,25,19,47,53,10,39,68,55
6243,6243,0,19,22120020,1100001100011,0,3,6,6,3,4,11,10,8,12,27,11,8,39,42,48,21,12,66,38
6244,1561,2,19,2010211,11000011001,1,1,0,10,1,14,3,20,24,11,7,3,13,10,24,27,36,20,70,28
6245,6245,0,19,22120022,1100001100101,2,0,1,8,5,6,13,12,10,14,29,13,10,41,44,50,23,14,68,40
6246,3123,1,19,11021200,110000110011,0,3,1,10,3,12,7,18,20,23,15,7,27,21,49,55,12,41,70,57
6247,6247,0,67,22120101,1100001100111,1,2,3,10,7,8,15,14,12,16,31,15,12,43,46,52,25,16,70,42
6248,781,3,43,1001221,1100001101,1,1,4,0,1,16,2,22,27,6,4,2,7,29,39,14,49,44,0,51
6249,6249,0,55,22120110,1100001101001,0,4,5,1,9,10,17,16,14,18,33,17,14,45,48,54,27,18,1,44
6250,3125,1,43,11021202,110000110101,2,0,3,1,5,14,9,20,22,25,17,9,29,23,51,57,14,43,1,59
6251,6251,0,38,22120112,1100001101011,2,1,0,3,11,12,0,18,16,20,35,19,16,0,50,56,29,20,3,46
6252,1563,2,55,2010220,11000011011,0,3,2,1,3,16,5,22,26,13,9,5,15,12,26,29,38,22,1,30
6253,6253,0,55,22120121,1100001101101,1,3,2,5,0,14,2,20,18,22,0,21,18,2,52,58,31,22,5,48
6254,3127,1,55,11021211,110000110111,1,2,5,3,7,16,11,22,24,27,19,11,31,25,0,0,16,45,3,61
6255,6255,0,38,22120200,1100001101111,0,0,4,7,2,16,4,22,20,24,2,23,20,4,1,1,33,24,7,50
6256,391,4,43,112111,110000111,1,1,6,6,1,0,11,0,14,19,21,22,4,15,20,37,25,56,36,26
6257,6257,0,43,22120202,1100001110001,2,2,6,9,4,1,6,1,22,26,4,25,22,6,3,3,35,26,9,52
6258,3129,1,38,11021220,110000111001,0,4,0,5,9,1,13,1,26,29,21,13,33,27,2,2,18,47,5,63
6259,6259,0,38,22120211,1100001110011,1,4,1,0,6,3,8,3,24,28,6,27,24,8,5,5,37,28,11,54
6260,1565,2,43,2010222,11000011101,2,0,4,3,5,1,7,1,28,15,11,7,17,14,28,31,40,24,3,32
6261,6261,0,43,22120220,1100001110101,0,1,3,2,8,5,10,5,26,30,8,29,26,10,7,7,39,30,13,56
6262,3131,1,38,11021222,110000111011,2,1,2,7,11,3,15,3,28,0,23,15,35,29,4,4,20,49,7,65
6263,6263,0,38,22120222,1100001110111,2,3,5,4,10,7,12,7,28,1,10,31,28,12,9,9,41,32,15,58
6264,783,3,43,1002000,1100001111,0,3,6,2,3,1,4,1,0,8,6,4,9,31,41,16,51,46,2,53
6265,6265,0,28,22121001,1100001111001,1,0,0,6,12,9,14,9,1,3,12,33,30,14,11,11,43,34,17,60
6266,3133,1,43,11022001,110000111101,1,3,4,9,0,5,17,5,1,2,25,17,37,31,6,6,22,51,9,67
6267,6267,0,19,22121010,1100001111011,0,2,2,8,1,11,16,11,3,5,14,35,32,16,13,13,45,36,19,62
6268,1567,2,19,2011001,11000011111,1,2,6,5,7,3,9,3,1,17,13,9,19,16,30,33,42,26,5,34
6269,6269,0,19,22121012,1100001111101,2,4,4,10,3,13,18,13,5,7,16,37,34,18,15,15,47,38,21,64
6270,3135,1,19,11022010,110000111111,0,0,6,0,2,7,0,7,3,4,27,19,39,33,8,8,24,53,11,69
6271,6271,0,38,22121021,1100001111111,1,1,6,1,5,15,1,15,7,9,18,39,36,20,17,17,49,40,23,66
6272,49,7,7,1211,110001,1,4,0,5,10,15,11,3,20,18,12,8,6,2,49,49,49,49,49,49
6273,6273,0,19,22121100,1100010000001,0,3,1,3,7,0,3,17,9,11,20,0,38,22,19,19,51,42,25,68
6274,3137,1,9,11022012,110001000001,2,2,1,2,4,9,2,9,5,6,29,21,41,35,10,10,26,55,13,71
6275,6275,0,9,22121102,1100010000011,2,0,3,5,9,2,5,19,11,13,22,2,40,24,21,21,53,44,27,70
6276,1569,2,9,2011010,11000100001,0,4,1,7,9,5,11,5,3,19,15,11,21,18,32,35,44,28,7,36
6277,6277,0,9,22121111,1100010000101,1,2,5,7,11,4,7,21,13,15,24,4,42,26,23,23,55,46,29,72
6278,3139,1,9,11022021,110001000011,1,4,3,4,6,11,4,11,7,8,31,23,0,37,12,12,28,57,15,0
6279,6279,0,36,22121120,1100010000111,0,4,0,9,0,6,9,0,15,17,26,6,1,28,25,25,57,48,31,1
6280,785,3,43,1002002,1100010001,2,0,1,4,5,3,6,3,2,10,8,6,11,33,43,18,53,48,4,55
6281,6281,0,19,22121122,1100010001001,2,1,2,0,2,8,11,2,17,19,28,8,3,30,27,27,59,50,33,3
6282,3141,1,43,11022100,110001000101,0,1,5,6,8,13,6,13,9,10,33,25,2,39,14,14,30,59,17,2
6283,6283,0,55,22121201,1100010001011,1,3,4,2,4,10,13,4,19,21,30,10,5,32,29,29,0,52,35,5
6284,1571,2,43,2011012,11000100011,2,1,3,9,11,7,13,7,5,21,17,13,23,20,34,37,46,30,9,38
6285,6285,0,43,22121210,1100010001101,0,0,6,4,6,12,15,6,21,23,32,12,7,34,31,31,2,54,37,7
6286,3143,1,36,11022102,110001000111,2,3,0,8,10,15,8,15,11,12,35,27,4,41,16,16,32,61,19,4
6287,6287,0,36,22121212,1100010001111,2,2,1,6,8,14,17,8,23,25,34,14,9,36,33,33,4,56,39,9
6288,393,4,19,112120,110001001,0,3,1,8,3,2,13,2,16,21,23,24,6,17,22,39,27,58,38,28
6289,6289,0,19,22121221,1100010010001,1,4,3,8,10,16,0,10,25,27,36,16,11,38,35,35,6,58,41,11
6290,3145,1,19,11022111,110001001001,1,0,2,10,12,0,10,17,13,14,0,29,6,43,18,18,34,63,21,6
6291,6291,0,19,22122000,1100010010011,0,1,5,10,12,1,2,12,27,29,1,18,13,40,37,37,8,60,43,13
6292,1573,2,19,2011021,11000100101,1,3,5,0,0,9,15,9,7,23,19,15,25,22,36,39,48,32,11,40
6293,6293,0,19,22122002,1100010010101,2,3,0,1,1,3,4,14,0,0,3,20,15,42,39,39,10,62,45,15
6294,3147,1,43,11022120,110001001011,0,2,4,1,1,2,12,19,15,16,2,31,8,45,20,20,36,65,23,8
6295,6295,0,43,22122011,1100010010111,1,0,2,3,3,5,6,16,2,2,5,22,17,44,41,41,12,64,47,17
6296,787,3,19,1002011,1100010011,1,2,3,6,7,5,8,5,4,12,10,8,13,35,45,20,55,50,6,57
6297,6297,0,19,22122020,1100010011001,0,2,4,5,5,7,8,18,4,4,7,24,19,46,43,43,14,66,49,19
6298,3149,1,19,11022122,110001001101,2,4,6,3,3,4,14,21,17,18,4,33,10,0,22,22,38,0,25,10
6299,6299,0,19,22122022,1100010011011,2,4,6,7,7,9,10,20,6,6,9,26,21,1,45,45,16,1,51,21
6300,1575,2,19,2011100,11000100111,0,0,0,2,2,11,17,11,9,25,21,17,27,24,38,41,50,34,13,42
6301,6301,0,19,22122101,1100010011101,1,1,1,9,9,11,12,22,8,8,11,28,23,3,47,47,18,3,53,23
6302,3151,1,19,11022201,110001001111,1,1,1,5,5,6,16,0,19,20,6,35,12,2,24,24,40,2,27,12
6303,6303,0,55,22122110,1100010011111,0,3,3,0,11,13,14,1,10,10,13,30,25,5,49,49,20,5,55,25
6304,197,5,7,21022,11000101,2,2,1,10,2,10,7,13,23,11,12,33,25,9,38,20,14,63,55,51
6305,6305,0,19,22122112,1100010100001,2,0,5,2,0,15,16,3,12,12,15,32,27,7,51,51,22,7,57,27
6306,3153,1,19,11022210,110001010001,0,3,3,7,7,8,18,2,21,22,8,37,14,4,26,26,42,4,29,14
6307,6307,0,19,22122121,1100010100011,1,2,0,4,2,0,18,5,14,14,17,34,29,9,0,53,24,9,59,29
6308,1577,2,31,2011102,11000101001,2,2,2,4,4,13,0,13,11,27,23,19,29,26,40,43,52,36,15,44
6309,6309,0,31,22122200,1100010100101,0,4,2,6,4,2,1,7,16,16,19,36,31,11,2,55,26,11,61,31
6310,3155,1,31,11022212,110001010011,2,0,5,9,9,10,1,4,23,24,10,39,16,6,28,28,44,6,31,16
6311,6311,0,36,22122202,1100010100111,2,1,4,8,6,4,3,9,18,18,21,38,33,13,4,57,28,13,63,33
6312,789,3,7,1002020,1100010101,0,4,5,8,9,7,10,7,6,14,12,10,15,37,47,22,57,52,8,59
6313,6313,0,55,22122211,1100010101001,1,3,6,10,8,6,5,11,20,20,23,40,35,15,6,0,30,15,65,35
6314,3157,1,7,11022221,110001010101,1,2,0,0,11,12,3,6,25,26,12,0,18,8,30,30,46,8,33,18
6315,6315,0,19,22122220,1100010101011,0,0,1,1,10,8,7,13,22,22,25,1,37,17,8,2,32,17,67,37
6316,1579,2,43,2011111,11000101011,1,4,4,6,6,15,2,15,13,29,25,21,31,28,42,45,54,38,17,46
6317,6317,0,43,22122222,1100010101101,2,2,3,3,12,10,9,15,24,24,27,3,39,19,10,4,34,19,69,39
6318,3159,1,43,11100000,110001010111,0,4,2,2,0,14,5,8,27,28,14,2,20,10,32,32,48,10,35,20
6319,6319,0,72,22200001,1100010101111,1,4,5,5,1,12,11,17,26,26,29,5,41,21,12,6,36,21,0,41
6320,395,4,26,112122,110001011,2,0,3,10,5,4,15,4,18,23,25,26,8,19,24,41,29,60,40,30
6321,6321,0,55,22200010,1100010110001,0,1,0,7,3,14,13,19,28,28,31,7,0,23,14,8,38,23,2,43
