# Condensed brief

## 2-adic odd core landscape

This is a list of integers in consecutive order. For every `n`:
- `oc` is the 2-adic "odd core" of the number, after removing all factors of 2. For odd numbers, oc is the number itself.
- `k` is the 2-adic exponent, the number of halvings (n = oc * 2^k). For odd numbers, k is always 0.
- `dist` is the odd-to-odd Collatz stopping distance of the odd core.
- residues of the odd core modulo a set of small primes follows (`m3`, `m5`, etc)

oc,k,dist,m3,m5,m7,m11,m13,m17,m19,m23,m29,m31
2051,  2210222, 100000000011,   10, --X---------------------------------------------------------X--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
3077, 11012222, 110000000101,    9, -----X----------------------------------X----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 577,   210101,   1001000001,    8, --------------------------------------------------------------------------------------------------------X------------------------------------------------------------------------------------------------------------------------------------------------------
 433,   121001,    110110001,    7, ----------------------------------------------------------------------------------X----------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 325,   110001,    101000101,    6, -X--X----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  61,     2021,       111101,    5, ----------------X----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  23,     0212,        10111,    4, -------X-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  35,     1022,       100011,    3, -XX------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  53,     1222,       110101,    2, --------------X------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
   5,       12,          101,    1, -X-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
   1,        1,            1,    0, ---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------


This is the orbit of 27 again, but NOT IN ORDER: this is sorted by factor set, to line up the factors for inspection.
It demonstrates that odd prime factor sets of numbers on the orbit are *disjoint*. They are eliminated one by one, permanently.
The odd prime factor set advances like a cursor that enumerates unique factorizations.
(Note that some patterns heremay be artifacts of sorting factors: that will always produce a vague curve shape, because small factors are more common, etc).

   n,    base3,       base2,  dist, factors 
   1,        1,            1,    0, ---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
1619,  2012222,  11001010011,   14, --------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------X
1367,  1212122,  10101010111,   11, -------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------X-------------------------------------
 911,  1020202,   1110001111,   12, ----------------------------------------------------------------------------------------------------------------------------------------------------------X----------------------------------------------------------------------------------------------------
 719,   222122,   1011001111,   16, ------------------------------------------------------------------------------------------------------------------------------X--------------------------------------------------------------------------------------------------------------------------------
 593,   210222,   1001010001,   25, ----------------------------------------------------------------------------------------------------------X----------------------------------------------------------------------------------------------------------------------------------------------------
 577,   210101,   1001000001,    8, --------------------------------------------------------------------------------------------------------X------------------------------------------------------------------------------------------------------------------------------------------------------
 479,   122202,    111011111,   17, ------------------------------------------------------------------------------------------X--------------------------------------------------------------------------------------------------------------------------------------------------------------------
 433,   121001,    110110001,    7, ----------------------------------------------------------------------------------X----------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 283,   101111,    100011011,   20, -----------------------------------------------------------X---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 263,   100202,    100000111,   27, ------------------------------------------------------X--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 251,   100022,     11111011,   22, ----------------------------------------------------X----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 233,    22122,     11101001,   29, -------------------------------------------------X-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 167,    20012,     10100111,   23, -------------------------------------X-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 137,    12002,     10001001,   32, -------------------------------X-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 107,    10222,      1101011,   36, --------------------------X------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 103,    10211,      1100111,   31, -------------------------X-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  71,     2122,      1000111,   37, ------------------X--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  61,     2021,       111101,    5, ----------------X----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  53,     1222,       110101,    2, --------------X------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  47,     1202,       101111,   38, -------------X-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  41,     1112,       101001,   40, -----------X---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  31,     1011,        11111,   39, ---------X-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  23,     0212,        10111,    4, -------X-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
3077, 11012222, 110000000101,    9, -----X----------------------------------X----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
1079,  1110222,  10000110111,   15, ----X----------------X-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
