This is a focused 2-adic view of the first 20000 integers in consecutive order, without residues. Use this to confirm patterns seen in smaller numbers and also to search for extended structure.

For every integer n:
- oc is the 2-adic "odd core" of the number, after removing all factors of 2. For odd numbers, oc is the number itself.
8333,1,
16667,,15
4167,2,
16669,,39
8335,1,
16671,,56
521,5,
16673,,56
8337,1,
16675,,56
4169,2,
16677,,56
8339,1,
16679,,56
2085,3,
16681,,39
8341,1,
16683,,29
4171,2,
16685,,44
8343,1,
16687,,39
1043,4,
16689,,39
8345,1,
16691,,39
4173,2,
16693,,44
8347,1,
16695,,20
2087,3,
16697,,22
8349,1,
16699,,39
4175,2,
16701,,39
8351,1,
16703,,85
261,6,
16705,,44
8353,1,
16707,,29
4177,2,
16709,,44
8355,1,
16711,,49
2089,3,
16713,,20
8357,1,
16715,,44
4179,2,
16717,,20
8359,1,
16719,,49
1045,4,
16721,,20
8361,1,
16723,,39
4181,2,
16725,,8
8363,1,
16727,,20
2091,3,
16729,,20
8365,1,
16731,,20
4183,2,
16733,,10
8367,1,
16735,,56
523,5,
16737,,20
8369,1,
16739,,10
4185,2,
16741,,10
8371,1,
16743,,20
2093,3,
16745,,37
8373,1,
16747,,37
4187,2,
16749,,20
8375,1,
16751,,20
1047,4,
16753,,44
8377,1,
16755,,56
4189,2,
16757,,44
8379,1,
16759,,56
2095,3,
16761,,20
8381,1,
16763,,39
4191,2,
16765,,37
8383,1,
16767,,56
131,7,
16769,,10
8385,1,
16771,,20
4193,2,
16773,,20
8387,1,
16775,,20
2097,3,
16777,,97
8389,1,
16779,,37
4195,2,
16781,,20
8391,1,
16783,,20
1049,4,
16785,,44
8393,1,
16787,,44
4197,2,
16789,,20
8395,1,
16791,,20
2099,3,
16793,,20
8397,1,
16795,,56
4199,2,
16797,,20
8399,1,
16799,,22
525,5,
16801,,56
8401,1,
16803,,20
4201,2,
16805,,20
8403,1,
16807,,20
2101,3,
16809,,56
8405,1,
16811,,20
4203,2,
16813,,20
8407,1,
16815,,20
1051,4,
16817,,20
8409,1,
16819,,20
4205,2,
16821,,32
8411,1,
16823,,20
2103,3,
16825,,20
8413,1,
16827,,20
4207,2,
16829,,37
8415,1,
16831,,37
263,6,
16833,,32
8417,1,
16835,,56
4209,2,
16837,,8
8419,1,
16839,,20
2105,3,
16841,,20
8421,1,
16843,,20
4211,2,
16845,,44
8423,1,
16847,,20
1053,4,
16849,,44
8425,1,
16851,,73
4213,2,
16853,,27
8427,1,
16855,,56
2107,3,
16857,,56
8429,1,
16859,,17
4215,2,
16861,,56
8431,1,
16863,,32
527,5,
16865,,20
8433,1,
16867,,27
4217,2,
16869,,17
8435,1,
16871,,17
2109,3,
16873,,17
8437,1,
16875,,17
4219,2,
16877,,56
8439,1,
16879,,27
1055,4,
16881,,27
8441,1,
16883,,17
4221,2,
16885,,61
8443,1,
16887,,37
2111,3,
16889,,17
8445,1,
16891,,56
4223,2,
16893,,56
8447,1,
16895,,73
33,9,
16897,,44
8449,1,
16899,,17
4225,2,
16901,,17
8451,1,
16903,,73
2113,3,
16905,,17
8453,1,
16907,,17
4227,2,
16909,,27
8455,1,
16911,,73
1057,4,
16913,,27
8457,1,
16915,,17
4229,2,
16917,,27
8459,1,
16919,,27
2115,3,
16921,,27
8461,1,
16923,,37
4231,2,
16925,,10
8463,1,
16927,,37
529,5,
16929,,10
8465,1,
16931,,27
4233,2,
16933,,73
8467,1,
16935,,10
2117,3,
16937,,51
8469,1,
16939,,27
4235,2,
16941,,17
8471,1,
16943,,17
1059,4,
16945,,17
8473,1,
16947,,17
4237,2,
16949,,8
8475,1,
16951,,37
2119,3,
16953,,17
8477,1,
16955,,27
4239,2,
16957,,27
8479,1,
16959,,27
265,6,
16961,,37
8481,1,
16963,,37
4241,2,
16965,,37
8483,1,
16967,,27
2121,3,
16969,,27
8485,1,
16971,,37
4243,2,
16973,,37
8487,1,
16975,,49
1061,4,
16977,,20
8489,1,
16979,,20
4245,2,
16981,,44
8491,1,
16983,,37
2123,3,
16985,,37
8493,1,
16987,,37
4247,2,
16989,,8
8495,1,
16991,,27
531,5,
16993,,27
8497,1,
16995,,44
4249,2,
16997,,44
8499,1,
16999,,27
2125,3,
17001,,73
8501,1,
17003,,27
4251,2,
17005,,27
8503,1,
17007,,39
1063,4,
17009,,44
8505,1,
17011,,27
4253,2,
17013,,25
8507,1,
17015,,25
2127,3,
17017,,44
8509,1,
17019,,56
4255,2,
17021,,73
8511,1,
17023,,78
133,7,
17025,,56
8513,1,
17027,,44
4257,2,
17029,,10
8515,1,
17031,,25
2129,3,
17033,,56
8517,1,
17035,,10
4259,2,
17037,,44
8519,1,
17039,,56
1065,4,
17041,,25
8521,1,
17043,,25
4261,2,
17045,,25
8523,1,
17047,,44
2131,3,
17049,,61
8525,1,
17051,,49
4263,2,
17053,,44
8527,1,
17055,,61
533,5,
17057,,25
8529,1,
17059,,25
4265,2,
17061,,61
8531,1,
17063,,25
2133,3,
17065,,61
8533,1,
17067,,61
4267,2,
17069,,44
8535,1,
17071,,61
1067,4,
17073,,61
8537,1,
17075,,61
4269,2,
17077,,20
8539,1,
17079,,44
2135,3,
17081,,61
8541,1,
17083,,25
4271,2,
17085,,61
8543,1,
17087,,73
267,6,
17089,,20
8545,1,
17091,,44
4273,2,
17093,,20
8547,1,
17095,,44
2137,3,
17097,,15
8549,1,
17099,,15
4275,2,
17101,,20
8551,1,
17103,,25
1069,4,
17105,,15
8553,1,
17107,,15
4277,2,
17109,,5
8555,1,
17111,,15
2139,3,
17113,,20
8557,1,
17115,,15
4279,2,
17117,,25
8559,1,
17119,,25
535,5,
17121,,58
8561,1,
17123,,5
4281,2,
17125,,44
8563,1,
17127,,37
2141,3,
17129,,25
8565,1,
17131,,49
4283,2,
17133,,44
8567,1,
17135,,15
1071,4,
17137,,5
8569,1,
17139,,25
4285,2,
17141,,61
8571,1,
17143,,61
2143,3,
17145,,61
8573,1,
17147,,61
4287,2,
17149,,44
8575,1,
17151,,85
67,8,
17153,,20
8577,1,
17155,,20
4289,2,
17157,,25
8579,1,
17159,,15
2145,3,
17161,,61
8581,1,
17163,,37
4291,2,
17165,,25
8583,1,
17167,,25
1073,4,
17169,,25
8585,1,
17171,,61
4293,2,
17173,,5
8587,1,
17175,,44
2147,3,
17177,,44
8589,1,
17179,,68
4295,2,
17181,,25
8591,1,
17183,,49
537,5,
17185,,25
8593,1,
17187,,5
4297,2,
17189,,5
8595,1,
17191,,49
2149,3,
17193,,25
8597,1,
17195,,20
4299,2,
17197,,20
8599,1,
17199,,20
1075,4,
17201,,20
8601,1,
17203,,20
4301,2,
17205,,5
8603,1,
17207,,61
2151,3,
17209,,25
8605,1,
17211,,20
4303,2,
17213,,37
8607,1,
17215,,61
269,6,
17217,,5
8609,1,
17219,,61
4305,2,
17221,,25
8611,1,
17223,,44
2153,3,
17225,,25
8613,1,
17227,,25
4307,2,
17229,,25
8615,1,
17231,,25
1077,4,
17233,,61
8617,1,
17235,,61
4309,2,
17237,,8
8619,1,
17239,,49
2155,3,
17241,,5
8621,1,
17243,,27
4311,2,
17245,,61
8623,1,
17247,,25
539,5,
17249,,49
8625,1,
17251,,15
4313,2,
17253,,15
8627,1,
17255,,85
2157,3,
17257,,61
8629,1,
17259,,5
4315,2,
17261,,44
8631,1,
17263,,20
1079,4,
17265,,15
8633,1,
17267,,15
4317,2,
17269,,15
8635,1,
17271,,61
2159,3,
17273,,37
8637,1,
17275,,44
4319,2,
17277,,44
8639,1,
17279,,37
135,7,
17281,,61
8641,1,
17283,,61
4321,2,
17285,,61
8643,1,
17287,,61
2161,3,
17289,,37
8645,1,
17291,,32
4323,2,
17293,,8
8647,1,
17295,,15
1081,4,
17297,,15
8649,1,
17299,,15
4325,2,
17301,,49
8651,1,
17303,,15
2163,3,
17305,,15
8653,1,
17307,,15
4327,2,
17309,,61
8655,1,
17311,,37
541,5,
17313,,15
8657,1,
17315,,49
4329,2,
17317,,15
8659,1,
17319,,15
2165,3,
17321,,61
8661,1,
17323,,15
4331,2,
17325,,44
8663,1,
17327,,49
1083,4,
17329,,49
8665,1,
17331,,49
4333,2,
17333,,49
8667,1,
17335,,44
2167,3,
17337,,44
8669,1,
17339,,44
4335,2,
17341,,20
8671,1,
17343,,56
271,6,
17345,,49
8673,1,
17347,,49
4337,2,
17349,,13
8675,1,
17351,,44
2169,3,
17353,,15
8677,1,
17355,,49
4339,2,
17357,,25
8679,1,
17359,,61
1085,4,
17361,,25
8681,1,
17363,,25
4341,2,
17365,,13
8683,1,
17367,,37
2171,3,
17369,,13
8685,1,
17371,,49
4343,2,
17373,,15
8687,1,
17375,,37
543,5,
17377,,56
8689,1,
17379,,13
4345,2,
17381,,15
8691,1,
17383,,15
2173,3,
17385,,27
8693,1,
17387,,27
4347,2,
17389,,66
8695,1,
17391,,27
1087,4,
17393,,49
8697,1,
17395,,73
4349,2,
17397,,49
8699,1,
17399,,73
2175,3,
17401,,25
8701,1,
17403,,73
4351,2,
17405,,25
8703,1,
17407,,37
17,10,
17409,,61
8705,1,
17411,,61
4353,2,
17413,,49
8707,1,
17415,,61
2177,3,
17417,,49
8709,1,
17419,,49
4355,2,
17421,,49
8711,1,
17423,,37
1089,4,
17425,,49
8713,1,
17427,,49
4357,2,
17429,,13
8715,1,
17431,,49
2179,3,
17433,,37
8717,1,
17435,,56
4359,2,
17437,,61
8719,1,
17439,,54
545,5,
17441,,61
8721,1,
17443,,13
4361,2,
17445,,49
8723,1,
17447,,61
2181,3,
17449,,37
8725,1,
17451,,49
4363,2,
17453,,49
8727,1,
17455,,25
1091,4,
17457,,49
8729,1,
17459,,49
4365,2,
17461,,13
8731,1,
17463,,44
2183,3,
17465,,15
8733,1,
17467,,15
4367,2,
17469,,49
8735,1,
17471,,49
273,6,
17473,,49
8737,1,
17475,,49
4369,2,
17477,,13
8739,1,
17479,,61
2185,3,
17481,,15
8741,1,
17483,,13
4371,2,
17485,,37
8743,1,
17487,,37
1093,4,
17489,,37
8745,1,
17491,,15
4373,2,
17493,,8
8747,1,
17495,,13
2187,3,
17497,,25
8749,1,
17499,,37
4375,2,
17501,,25
8751,1,
17503,,15
547,5,
17505,,25
8753,1,
17507,,25
4377,2,
17509,,25
8755,1,
17511,,44
2189,3,
17513,,25
8757,1,
17515,,73
4379,2,
17517,,78
8759,1,
17519,,25
1095,4,
17521,,8
8761,1,
17523,,20
4381,2,
17525,,25
8763,1,
17527,,13
2191,3,
17529,,20
8765,1,
17531,,20
4383,2,
17533,,25
8767,1,
17535,,20
137,7,
17537,,34
8769,1,
17539,,49
4385,2,
17541,,49
8771,1,
17543,,25
2193,3,
17545,,78
8773,1,
17547,,73
4387,2,
17549,,49
8775,1,
17551,,49
1097,4,
17553,,49
8777,1,
17555,,49
4389,2,
17557,,49
8779,1,
17559,,49
2195,3,
17561,,49
8781,1,
17563,,34
4391,2,
17565,,61
8783,1,
17567,,25
549,5,
17569,,61
8785,1,
17571,,49
4393,2,
17573,,49
8787,1,
17575,,34
2197,3,
17577,,90
8789,1,
17579,,49
4395,2,
17581,,44
8791,1,
17583,,44
1099,4,
17585,,44
8793,1,
17587,,44
4397,2,
17589,,8
8795,1,
17591,,44
2199,3,
17593,,90
8797,1,
17595,,90
4399,2,
17597,,34
8799,1,
17599,,49
275,6,
17601,,25
8801,1,
17603,,25
4401,2,
17605,,49
8803,1,
17607,,25
2201,3,
17609,,13
8805,1,
17611,,13
4403,2,
17613,,49
8807,1,
17615,,25
1101,4,
17617,,25
8809,1,
17619,,25
4405,2,
17621,,32
8811,1,
17623,,15
2203,3,
17625,,49
8813,1,
17627,,15
4407,2,
17629,,15
8815,1,
17631,,15
551,5,
17633,,54
8817,1,
17635,,32
4409,2,
17637,,25
8819,1,
17639,,25
2205,3,
17641,,49
8821,1,
17643,,15
4411,2,
17645,,13
8823,1,
17647,,102
1103,4,
17649,,13
8825,1,
17651,,49
4413,2,
17653,,13
8827,1,
17655,,42
2207,3,
17657,,42
8829,1,
17659,,44
4415,2,
17661,,61
8831,1,
17663,,42
69,8,
17665,,25
8833,1,
17667,,25
4417,2,
17669,,32
8835,1,
17671,,25
2209,3,
17673,,102
8837,1,
17675,,25
4419,2,
17677,,25
8839,1,
17679,,25
1105,4,
17681,,25
8841,1,
17683,,49
4421,2,
17685,,32
8843,1,
17687,,25
2211,3,
17689,,25
8845,1,
17691,,54
4423,2,
17693,,25
8847,1,
17695,,25
553,5,
17697,,32
8849,1,
17699,,13
4425,2,
17701,,13
8851,1,
17703,,25
2213,3,
17705,,25
8853,1,
17707,,13
4427,2,
17709,,32
8855,1,
17711,,25
1107,4,
17713,,37
8857,1,
17715,,37
4429,2,
17717,,49
8859,1,
17719,,25
2215,3,
17721,,25
8861,1,
17723,,32
4431,2,
17725,,42
8863,1,
17727,,25
277,6,
17729,,49
8865,1,
17731,,61
4433,2,
17733,,49
8867,1,
17735,,37
2217,3,
17737,,13
8869,1,
17739,,49
4435,2,
17741,,25
8871,1,
17743,,25
1109,4,
17745,,25
8873,1,
17747,,61
4437,2,
17749,,3
8875,1,
17751,,32
2219,3,
17753,,61
8877,1,
17755,,61
4439,2,
17757,,32
8879,1,
17759,,61
555,5,
17761,,61
8881,1,
17763,,66
4441,2,
17765,,66
8883,1,
17767,,25
2221,3,
17769,,22
8885,1,
17771,,22
4443,2,
17773,,32
8887,1,
17775,,22
1111,4,
17777,,8
8889,1,
17779,,66
4445,2,
17781,,8
8891,1,
17783,,22
2223,3,
17785,,61
8893,1,
17787,,66
4447,2,
17789,,66
8895,1,
17791,,22
139,7,
17793,,61
8897,1,
17795,,8
4449,2,
17797,,22
8899,1,
17799,,8
2225,3,
17801,,22
8901,1,
17803,,22
4451,2,
17805,,49
8903,1,
17807,,32
1113,4,
17809,,32
8905,1,
17811,,32
4453,2,
17813,,49
8907,1,
17815,,32
2227,3,
17817,,32
8909,1,
17819,,22
4455,2,
17821,,32
8911,1,
17823,,61
557,5,
17825,,32
8913,1,
17827,,13
4457,2,
17829,,13
8915,1,
17831,,15
2229,3,
17833,,15
8917,1,
17835,,32
4459,2,
17837,,13
8919,1,
17839,,78
1115,4,
17841,,49
8921,1,
17843,,49
4461,2,
17845,,32
8923,1,
17847,,22
2231,3,
17849,,49
8925,1,
17851,,22
4463,2,
17853,,13
8927,1,
17855,,42
279,6,
17857,,32
8929,1,
17859,,32
4465,2,
17861,,13
8931,1,
17863,,32
2233,3,
17865,,49
8933,1,
17867,,42
4467,2,
17869,,49
8935,1,
17871,,37
1117,4,
17873,,49
8937,1,
17875,,32
4469,2,
17877,,13
8939,1,
17879,,42
2235,3,
17881,,13
8941,1,
17883,,49
4471,2,
17885,,13
8943,1,
17887,,54
559,5,
17889,,42
8945,1,
17891,,13
4473,2,
17893,,32
8947,1,
17895,,42
2237,3,
17897,,78
8949,1,
17899,,42
4475,2,
17901,,49
8951,1,
17903,,32
1119,4,
17905,,30
8953,1,
17907,,49
4477,2,
17909,,30
8955,1,
17911,,32
2239,3,
17913,,32
8957,1,
17915,,32
4479,2,
17917,,49
8959,1,
17919,,90
35,9,
17921,,30
8961,1,
17923,,13
4481,2,
17925,,13
8963,1,
17927,,30
2241,3,
17929,,78
8965,1,
17931,,13
4483,2,
17933,,13
8967,1,
17935,,49
1121,4,
17937,,13
8969,1,
17939,,15
4485,2,
17941,,13
8971,1,
17943,,49
2243,3,
17945,,49
8973,1,
17947,,54
4487,2,
17949,,13
8975,1,
17951,,49
561,5,
17953,,30
8977,1,
17955,,13
4489,2,
17957,,30
8979,1,
17959,,30
2245,3,
17961,,30
8981,1,
17963,,13
4491,2,
17965,,66
8983,1,
17967,,66
1123,4,
17969,,66
8985,1,
17971,,66
4493,2,
17973,,13
8987,1,
17975,,30
2247,3,
17977,,13
8989,1,
17979,,49
4495,2,
17981,,25
8991,1,
17983,,49
281,6,
17985,,25
8993,1,
17987,,25
4497,2,
17989,,13
8995,1,
17991,,49
2249,3,
17993,,66
8997,1,
17995,,13
4499,2,
17997,,13
8999,1,
17999,,66
1125,4,
18001,,49
9001,1,
18003,,49
4501,2,
18005,,13
9003,1,
18007,,25
2251,3,
18009,,25
9005,1,
18011,,20
4503,2,
18013,,10
9007,1,
18015,,25
563,5,
18017,,10
9009,1,
18019,,10
4505,2,
18021,,10
9011,1,
18023,,30
2253,3,
18025,,20
9013,1,
18027,,25
4507,2,
18029,,30
9015,1,
18031,,30
1127,4,
18033,,13
9017,1,
18035,,10
4509,2,
18037,,49
9019,1,
18039,,10
2255,3,
18041,,49
9021,1,
18043,,10
4511,2,
18045,,54
9023,1,
18047,,32
141,7,
18049,,20
9025,1,
18051,,13
4513,2,
18053,,66
9027,1,
18055,,66
2257,3,
18057,,32
9029,1,
18059,,66
4515,2,
18061,,10
9031,1,
18063,,66
1129,4,
18065,,13
9033,1,
18067,,13
4517,2,
18069,,10
9035,1,
18071,,10
2259,3,
18073,,30
9037,1,
18075,,66
4519,2,
18077,,30
9039,1,
18079,,66
565,5,
18081,,30
9041,1,
18083,,66
4521,2,
18085,,66
9043,1,
18087,,30
2261,3,
18089,,66
9045,1,
18091,,49
4523,2,
18093,,30
9047,1,
18095,,49
1131,4,
18097,,13
9049,1,
18099,,13
4525,2,
18101,,10
9051,1,
18103,,30
2263,3,
18105,,10
9053,1,
18107,,10
4527,2,
18109,,10
9055,1,
18111,,10
283,6,
18113,,10
9057,1,
18115,,25
4529,2,
18117,,20
9059,1,
18119,,10
2265,3,
18121,,10
9061,1,
18123,,66
4531,2,
18125,,20
9063,1,
18127,,30
1133,4,
18129,,42
9065,1,
18131,,42
4533,2,
18133,,20
9067,1,
18135,,13
2267,3,
18137,,30
9069,1,
18139,,66
4535,2,
18141,,30
9071,1,
18143,,30
567,5,
18145,,30
9073,1,
18147,,20
4537,2,
18149,,20
9075,1,
18151,,66
2269,3,
18153,,30
9077,1,
18155,,66
4539,2,
18157,,66
9079,1,
18159,,32
1135,4,
18161,,20
9081,1,
18163,,32
4541,2,
18165,,20
9083,1,
18167,,30
2271,3,
18169,,20
9085,1,
18171,,54
4543,2,
18173,,66
9087,1,
18175,,32
71,8,
18177,,20
9089,1,
18179,,49
4545,2,
18181,,49
9091,1,
18183,,49
2273,3,
18185,,25
9093,1,
18187,,20
4547,2,
18189,,49
9095,1,
18191,,49
1137,4,
18193,,49
9097,1,
18195,,42
4549,2,
18197,,3
9099,1,
18199,,42
2275,3,
18201,,42
9101,1,
18203,,90
4551,2,
18205,,66
9103,1,
18207,,66
569,5,
18209,,13
9105,1,
18211,,54
4553,2,
18213,,54
9107,1,
18215,,37
2277,3,
18217,,13
9109,1,
18219,,54
4555,2,
18221,,18
9111,1,
18223,,20
1139,4,
18225,,18
9113,1,
18227,,18
4557,2,
18229,,18
9115,1,
18231,,54
2279,3,
18233,,66
9117,1,
18235,,18
4559,2,
18237,,54
9119,1,
18239,,20
285,6,
18241,,18
9121,1,
18243,,18
4561,2,
18245,,18
9123,1,
18247,,66
2281,3,
18249,,49
9125,1,
18251,,18
4563,2,
18253,,54
9127,1,
18255,,54
1141,4,
18257,,54
9129,1,
18259,,20
4565,2,
18261,,37
9131,1,
18263,,54
2283,3,
18265,,18
9133,1,
18267,,25
4567,2,
18269,,18
9135,1,
18271,,18
571,5,
18273,,54
9137,1,
18275,,8
4569,2,
18277,,8
9139,1,
18279,,61
2285,3,
18281,,30
9141,1,
18283,,30
4571,2,
18285,,18
9143,1,
18287,,66
1143,4,
18289,,8
9145,1,
18291,,20
4573,2,
18293,,8
9147,1,
18295,,20
2287,3,
18297,,18
9149,1,
18299,,54
4575,2,
18301,,42
9151,1,
18303,,30
143,7,
18305,,18
9153,1,
18307,,54
4577,2,
18309,,54
9155,1,
18311,,54
2289,3,
18313,,20
9157,1,
18315,,32
4579,2,
18317,,37
9159,1,
18319,,71
1145,4,
18321,,54
9161,1,
18323,,54
4581,2,
18325,,54
9163,1,
18327,,8
2291,3,
18329,,8
9165,1,
18331,,30
4583,2,
18333,,30
9167,1,
18335,,30
573,5,
18337,,8
9169,1,
18339,,54
4585,2,
18341,,54
9171,1,
18343,,59
2293,3,
18345,,42
9173,1,
18347,,54
4587,2,
18349,,42
9175,1,
18351,,54
1147,4,
18353,,37
9177,1,
18355,,37
4589,2,
18357,,18
9179,1,
18359,,18
2295,3,
18361,,18
9181,1,
18363,,18
4591,2,
18365,,61
9183,1,
18367,,42
287,6,
18369,,18
9185,1,
18371,,66
4593,2,
18373,,37
9187,1,
18375,,18
2297,3,
18377,,54
9189,1,
18379,,18
4595,2,
18381,,18
9191,1,
18383,,18
1149,4,
18385,,18
9193,1,
18387,,30
4597,2,
18389,,13
9195,1,
18391,,54
2299,3,
18393,,37
9197,1,
18395,,49
4599,2,
18397,,54
9199,1,
18399,,20
575,5,
18401,,42
9201,1,
18403,,13
4601,2,
18405,,18
9203,1,
18407,,54
2301,3,
18409,,20
9205,1,
18411,,42
4603,2,
18413,,42
9207,1,
18415,,20
1151,4,
18417,,13
9209,1,
18419,,42
4605,2,
18421,,18
9211,1,
18423,,42
2303,3,
18425,,20
9213,1,
18427,,59
4607,2,
18429,,54
9215,1,
18431,,54
9,11,
18433,,30
9217,1,
18435,,13
4609,2,
18437,,13
9219,1,
18439,,13
2305,3,
18441,,30
9221,1,
18443,,13
4611,2,
18445,,37
9223,1,
18447,,13
1153,4,
18449,,37
9225,1,
18451,,83
4613,2,
18453,,54
9227,1,
18455,,37
2307,3,
18457,,25
9229,1,
18459,,25
4615,2,
18461,,30
9231,1,
18463,,18
577,5,
18465,,30
9233,1,
18467,,54
4617,2,
18469,,37
9235,1,
18471,,30
2309,3,
18473,,30
9237,1,
18475,,54
4619,2,
18477,,54
9239,1,
18479,,30
1155,4,
18481,,54
9241,1,
18483,,54
4621,2,
18485,,8
9243,1,
18487,,30
2311,3,
18489,,54
9245,1,
18491,,54
4623,2,
18493,,54
9247,1,
18495,,66
289,6,
18497,,66
9249,1,
18499,,66
4625,2,
18501,,8
9251,1,
18503,,66
2313,3,
18505,,30
9253,1,
18507,,8
4627,2,
18509,,37
9255,1,
18511,,54
1157,4,
18513,,37
9257,1,
18515,,95
4629,2,
18517,,8
9259,1,
18519,,13
2315,3,
18521,,13
9261,1,
18523,,49
4631,2,
18525,,37
9263,1,
18527,,49
579,5,
18529,,49
9265,1,
18531,,37
4633,2,
18533,,37
9267,1,
18535,,30
2317,3,
18537,,39
9269,1,
18539,,54
4635,2,
18541,,30
9271,1,
18543,,59
1159,4,
18545,,8
9273,1,
18547,,54
4637,2,
18549,,18
9275,1,
18551,,54
2319,3,
18553,,18
9277,1,
18555,,30
4639,2,
18557,,30
9279,1,
18559,,49
145,7,
18561,,37
9281,1,
18563,,18
4641,2,
18565,,18
9283,1,
18567,,20
2321,3,
18569,,20
9285,1,
18571,,20
4643,2,
18573,,8
9287,1,
18575,,59
1161,4,
18577,,30
9289,1,
18579,,30
4645,2,
18581,,66
9291,1,
18583,,8
2323,3,
18585,,18
9293,1,
18587,,18
4647,2,
18589,,18
9295,1,
18591,,54
581,5,
18593,,54
9297,1,
18595,,66
4649,2,
18597,,47
9299,1,
18599,,95
2325,3,
18601,,30
9301,1,
18603,,66
4651,2,
18605,,8
9303,1,
18607,,47
1163,4,
18609,,30
9305,1,
18611,,30
4653,2,
18613,,54
9307,1,
18615,,30
2327,3,
18617,,30
9309,1,
18619,,30
4655,2,
18621,,30
9311,1,
18623,,30
291,6,
18625,,37
9313,1,
18627,,37
4657,2,
18629,,54
9315,1,
18631,,30
2329,3,
18633,,54
9317,1,
18635,,30
4659,2,
18637,,54
9319,1,
18639,,30
1165,4,
18641,,18
9321,1,
18643,,18
4661,2,
18645,,42
9323,1,
18647,,18
2331,3,
18649,,37
9325,1,
18651,,30
4663,2,
18653,,37
9327,1,
18655,,30
583,5,
18657,,30
9329,1,
18659,,42
4665,2,
18661,,47
9331,1,
18663,,30
2333,3,
18665,,30
9333,1,
18667,,54
4667,2,
18669,,8
9335,1,
18671,,66
1167,4,
18673,,8
9337,1,
18675,,54
4669,2,
18677,,8
9339,1,
18679,,54
2335,3,
18681,,54
9341,1,
18683,,42
4671,2,
18685,,30
9343,1,
18687,,18
73,8,
18689,,8
9345,1,
18691,,66
4673,2,
18693,,18
9347,1,
18695,,66
2337,3,
18697,,8
9349,1,
18699,,37
4675,2,
18701,,18
9351,1,
18703,,37
1169,4,
18705,,18
9353,1,
18707,,66
4677,2,
18709,,18
9355,1,
18711,,71
2339,3,
18713,,71
9357,1,
18715,,30
4679,2,
18717,,13
9359,1,
18719,,27
585,5,
18721,,13
9361,1,
18723,,13
4681,2,
18725,,13
9363,1,
18727,,13
2341,3,
18729,,71
9365,1,
18731,,27
4683,2,
18733,,18
9367,1,
18735,,13
1171,4,
18737,,18
9369,1,
18739,,18
4685,2,
18741,,18
9371,1,
18743,,66
2343,3,
18745,,13
9373,1,
18747,,54
4687,2,
18749,,54
9375,1,
18751,,13
293,6,
18753,,18
9377,1,
18755,,37
4689,2,
18757,,54
9379,1,
18759,,83
2345,3,
18761,,37
9381,1,
18763,,54
4691,2,
18765,,54
9383,1,
18767,,37
1173,4,
18769,,27
9385,1,
18771,,27
4693,2,
18773,,42
9387,1,
18775,,18
2347,3,
18777,,18
9389,1,
18779,,18
4695,2,
18781,,37
9391,1,
18783,,18
587,5,
18785,,20
9393,1,
18787,,37
4697,2,
18789,,37
9395,1,
18791,,83
2349,3,
18793,,37
9397,1,
18795,,54
4699,2,
18797,,27
9399,1,
18799,,37
1175,4,
18801,,42
9401,1,
18803,,18
4701,2,
18805,,42
9403,1,
18807,,18
2351,3,
18809,,47
9405,1,
18811,,37
4703,2,
18813,,18
9407,1,
18815,,37
147,7,
18817,,54
9409,1,
18819,,18
4705,2,
18821,,18
9411,1,
18823,,18
2353,3,
18825,,42
9413,1,
18827,,54
4707,2,
18829,,8
9415,1,
18831,,18
1177,4,
18833,,35
9417,1,
18835,,35
4709,2,
18837,,8
9419,1,
18839,,35
2355,3,
18841,,35
9421,1,
18843,,59
4711,2,
18845,,18
9423,1,
18847,,47
589,5,
18849,,37
9425,1,
18851,,54
4713,2,
18853,,54
9427,1,
18855,,35
2357,3,
18857,,18
9429,1,
18859,,37
4715,2,
18861,,35
9431,1,
18863,,54
1179,4,
18865,,8
9433,1,
18867,,8
4717,2,
18869,,18
9435,1,
18871,,54
2359,3,
18873,,8
9437,1,
18875,,95
4719,2,
18877,,35
9439,1,
18879,,37
295,6,
18881,,18
9441,1,
18883,,35
4721,2,
18885,,42
9443,1,
18887,,83
2361,3,
18889,,18
9445,1,
18891,,18
4723,2,
18893,,18
9447,1,
18895,,54
1181,4,
18897,,18
9449,1,
18899,,18
4725,2,
18901,,18
9451,1,
18903,,54
2363,3,
18905,,18
9453,1,
18907,,18
4727,2,
18909,,18
9455,1,
18911,,54
591,5,
18913,,18
9457,1,
18915,,18
4729,2,
18917,,18
9459,1,
18919,,35
2365,3,
18921,,35
9461,1,
18923,,18
4731,2,
18925,,18
9463,1,
18927,,71
1183,4,
18929,,18
9465,1,
18931,,18
4733,2,
18933,,30
9467,1,
18935,,35
2367,3,
18937,,18
9469,1,
18939,,30
4735,2,
18941,,54
9471,1,
18943,,83
37,9,
18945,,30
9473,1,
18947,,18
4737,2,
18949,,18
9475,1,
18951,,18
2369,3,
18953,,18
9477,1,
18955,,18
4739,2,
18957,,42
9479,1,
18959,,71
1185,4,
18961,,42
9481,1,
18963,,54
4741,2,
18965,,54
9483,1,
18967,,15
2371,3,
18969,,15
9485,1,
18971,,30
4743,2,
18973,,18
9487,1,
18975,,15
593,5,
18977,,18
9489,1,
18979,,54
4745,2,
18981,,15
9491,1,
18983,,15
2373,3,
18985,,15
9493,1,
18987,,54
4747,2,
18989,,54
9495,1,
18991,,30
